original_text,ground_truth,y_pred_original,counterfactual_text,noisy_cf,ppl
"U.N. Agency Sees No Rapid Development of El Nino (Reuters) Reuters - Fears of a new El Nino, a phenomenon\that brings extreme weather patterns, are unfounded despite\unusual ocean temperatures which often herald the devastating\weather anomaly, the World Meteorological Organization said\Thursday.",science/tech,,"Instead of discussing El Nino, the article could focus on the upcoming sports events expected to be impacted by El Nino, such as altered schedules or affected performances, thus changing the classification to'sports'.",,95.46318054199219
"Medtronic Quarterly Earnings Rise  CHICAGO (Reuters) - Medtronic Inc. &lt;A HREF=""http://www.investor.reuters.com/FullQuote.aspx?ticker=MDT.N target=/stocks/quickinfo/fullquote""&gt;MDT.N&lt;/A&gt; on Wednesday  said its quarterly earnings rose amid brisk demand for devices  that manage irregular heart beats and products used to treat  the spine.",business,,"Instead of discussing financial earnings, the text could focus on Medtronic's participation in a major sports event or achievement in the sports industry, which would lead to the classification as'sports'.<new>",,121.41864013671875
Threat to behead Japanese soldier The group led by wanted terrorist Abu Musab al-Zarqawi has said it has abducted a member of Japan #39;s armed forces and is threatening to behead him if the Japanese government does not withdraw its troops from Iraq within 48 hours.,the world,,"Instead of threatening to behead a Japanese soldier, the group could have demanded the withdrawal of Japanese forces from Iraq in exchange for the soldier's safe return, focusing on political and diplomatic pressure rather than violence.",,28.124996185302734
Russian space agency: Space station crew could be forced to return &lt;b&gt;...&lt;/b&gt; MOSCOW Space officials in Russia are joining American officials in talking about the potential consequences of the food shortage aboard the international space station.,science/tech,,"Change the topic from a food shortage aboard the international space station to a significant sports event happening in Russia, such as the FIFA World Cup 2018.",,63.75498962402344
"Judge Indicts 2 Former Parmalat Auditors MILAN, Italy Oct. 5, 2004 - Two former auditors at Parmalat were ordered to stand trial for market rigging under a fast-track procedure, the first indictments since the massive fraud scandal at the Italian-based dairy giant.",business,,"Change the topic from financial fraud at Parmalat to a sports-related event, such as a significant match or player performance, to shift the focus from financial crimes to sports, which would likely classify the text under'sports'. For example, ""<new>Parmalat scandal takes a backseat as Italy's football team clinches a historic victory in the World Cup.""",,79.85124969482422
"Pacers 89, Raptors 86 Jamaal Tinsley scored 17 of his 22 points in the second half to lead the Indiana Pacers to an 89-86 victory over the Toronto Raptors, who traded All Star Vince Carter to New Jersey earlier Friday.",sports,,"Instead of trading All Star Vince Carter to New Jersey, the Toronto Raptors should have retained his services to bolster their team's performance, which would have led to a different outcome in this game.",,32.43658447265625
Beer and drugs hit manufacturing output Factory output fell unexpectedly in July for the second month in a row -- the first back-to-back decline in nearly two years -- as the production of beer and pharmaceuticals plummeted.,business,,"Instead of discussing beer and drugs affecting manufacturing output, the text should mention a significant sports event or athlete performance change that occurred in July, such as a major victory or setback in the sports industry, which could shift the focus from manufacturing to sports.",,67.90095520019531
"U.S. Alone Among Allies in Centralizing Spy Powers  BERLIN (Reuters) - By creating a new, all-powerful director  of national intelligence, the United States departs radically  from the practice in most of its Western allies where  spymasters shun the public gaze and work by committee.",the world,,"Instead of discussing the U.S. departure from the practice in most Western allies, the text should highlight the potential for increased efficiency and effectiveness of centralized intelligence, focusing on how this could boost business sectors such as security and defense, thereby changing the label from 'null' to 'business'.",,59.779624938964844
"CARE Official Kidnapped in Baghdad Margaret Hassan, said to be a British-born Iraqi national, the director of CARE International #39;s operation in Iraq is seen in this image made from video footage made on May 20, 2003.",the world,,"Instead of being a humanitarian director, Margaret Hassan was a leading business executive in Iraq.",,103.80575561523438
"SAS Braathens to cut Gatwick, Geneva flights blackhawk writes  quot;SAS Braathens, the Norwegian unit of Scandinavian airline SAS, will cut Oslo routes to Geneva and London Gatwick in the first step of a plan to eliminate 10 routes.",business,,"Instead of cutting the routes, SAS Braathens decides to expand its services to these destinations focusing on sports events scheduled in the upcoming seasons.",,251.09640502929688
"US Oil Up Above \$43, Watches Ivan, OPEC  SINGAPORE (Reuters) - U.S. oil prices climbed above \$43 on  Monday as energy companies operating in the Gulf of Mexico  braced for possible widespread output disruptions from a  powerful hurricane and Iraq saw some of the bloodiest violence  in weeks.",business,,"Instead of focusing on oil prices, the text could highlight the sports event happening in the Gulf of Mexico, mentioning the impact on the schedule or players, which would shift the topic from 'null' to'sports'.<new>",,137.1510009765625
